gene_id	seqnames	start	end	width	strand
100303644	chr2	114013565	114064868	51304	+
100303645	chr7	3218784	3221015	2232	+
100303646	chr12	109654627	109654697	71	+
100303736	chrX	146994390	146994508	119	+
100303738	chr12	84875802	84879755	3954	+
100303740	chr1	86351170	86351285	116	-
100303746	chr17	12922857	12922917	61	+
100303747	chr11	55482706	55482829	124	+
100303751	chr14	75847923	75848034	112	+
100306943	chr12	105031075	105031349	275	-
100306952	chr17	24719676	24719832	157	-
100306954	chr2	26639190	26639321	132	-
100306955	chr2	26637847	26637985	139	-
100310809	chr17	21690212	21692213	2002	+
100310813	chr4	132309465	132309600	136	+
100310872	chr17	6306344	6493172	186829	-
100312470	chr4	3172083	3173003	921	+
100312471	chr4	3184385	3185305	921	-
100312473	chr7	13101997	13102947	951	-
100312474	chr7	13177719	13178669	951	+
100312476	chr18	3122492	3123412	921	-
100312477	chr7	26266831	26267775	945	+
100312484	chr13	22293193	22294098	906	+
100312485	chr13	23217373	23218311	939	+
100312948	chr9	36581278	36582635	1358	-
100312949	chr9	35741049	35742252	1204	+
100312956	chr9	35645113	35648202	3090	-
100312986	chr9	35776524	35790112	13589	-
100312987	chr9	35685079	35687371	2293	-
100313519	chr2	144265982	144266202	221	-
100313531	chr2	147184083	147331681	147599	+
100313943	chr5	74093530	74093650	121	+
100316663	chr2	10475300	10475426	127	+
100316664	chr2	10468343	10468463	121	+
100316665	chr13	17747473	17747593	121	+
100316667	chr2	10467229	10467349	121	+
100316668	chr2	10517604	10517730	127	+
100316669	chr12	109611822	109611941	120	+
100316670	chr3	85467377	85467498	122	+
100316671	chr10	60960723	60960844	122	+
100316672	chr19	23149431	23149551	121	+
100316673	chr12	109715671	109715791	121	+
100316674	chr5	34732853	34732972	120	-
100316675	chr9	115381819	115381939	121	+
100316677	chr8	84011515	84011633	119	-
100316678	chr2	104428861	104428940	80	-
100316679	chr3	34638464	34638542	79	+
100316680	chr8	128359241	128359320	80	+
100316681	chr9	21032251	21032328	78	-
100316682	chr12	54645933	54646012	80	-
100316683	chr13	109903809	109903888	80	+
100316684	chr15	12171492	12171574	83	+
100316685	chr15	50889025	50889114	90	-
100316686	chr18	11840361	11840438	78	-
100316687	chr1	74206554	74206620	67	-
100316688	chr10	44359676	44359768	93	+
100316689	chr10	93162785	93162903	119	+
100316690	chr11	119390472	119390561	90	+
100316693	chr12	40222712	40222811	100	-
100316694	chr15	101369352	101369434	83	+
100316695	chr15	79375228	79375300	73	-
100316697	chr16	32267450	32267583	134	-
100316698	chr16	33105361	33105445	85	+
100316699	chr18	12714811	12714895	85	+
100316700	chr18	35554567	35554636	70	+
100316702	chr2	10514300	10514395	96	+
100316703	chr2	115638725	115638813	89	+
100316704	chr2	151967529	151967617	89	-
100316705	chr3	115979902	115979955	54	+
100316706	chr3	138526421	138526485	65	+
100316709	chr5	30170739	30170816	78	+
100316710	chr7	29083636	29083694	59	-
100316711	chr7	29773294	29773376	83	+
100316712	chr8	105615466	105615573	108	+
100316713	chr8	13189031	13189098	68	-
100316715	chr14	78191373	78191478	106	-
100316716	chr13	21896918	21897049	132	-
100316717	chr7	81529916	81529988	73	+
100316725	chr9	104426113	104426187	75	+
100316735	chr12	109594956	109595030	75	+
100316736	chr15	35660831	35660918	88	-
100316739	chr16	20604452	20604536	85	+
100316751	chr12	109712317	109712436	120	+
100316752	chr13	21445160	21445240	81	+
100316753	chr11	21344588	21344675	88	-
100316756	chr2	92191977	92192074	98	+
100316769	chr2	10516097	10516217	121	+
100316770	chr2	10477910	10478030	121	+
100316772	chr9	8246786	8246881	96	+
100316773	chr18	6490564	6490646	83	-
100316774	chr15	76215611	76215673	63	-
100316777	chr8	70925525	70925618	94	+
100316778	chr10	80828797	80828870	74	+
100316779	chrX	72992079	72992144	66	+
100316783	chr18	10785446	10785567	122	+
100316784	chr1	160295864	160295972	109	-
100316802	chr2	10477150	10477272	123	+
100316803	chr5	82798944	82799065	122	-
100316804	chr13	71107089	71107209	121	+
100316805	chr12	101021673	101021768	96	-
100316808	chr3	88536301	88536382	82	-
100316810	chr17	35917889	35917969	81	+
100316811	chr10	77641224	77641307	84	+
100316812	chr12	102684928	102685020	93	-
100316814	chr16	18284239	18284317	79	-
100316815	chr2	10468971	10469068	98	+
100316816	chr2	138819929	138820007	79	+
100316818	chr7	135566162	135566282	121	+
100316819	chr8	124022641	124022722	82	+
100316821	chr1	184822407	184822488	82	-
100316827	chrX	72589988	72590094	107	-
100316832	chr3	134240505	134240583	79	-
100316833	chr16	11254368	11254445	78	-
100316840	chr11	69663043	69663125	83	+
100316841	chr5	92788451	92788562	112	-
100316870	chr12	67656742	67669271	12530	-
100316903	chr5	137629123	137642902	13780	+
100316932	chr12	111540946	111541066	121	+
100317	chr4	126753555	126869694	116140	+
100322896	chr5	62813823	62888318	74496	+
100328588	chr7	44816088	44840809	24722	+
100336	chr4	132826924	132843169	16246	-
100340	chr4	132732966	132757171	24206	-
100342	chr4	133480133	133487940	7808	+
100359413	chr11	4918516	4918918	403	+
100379145	chr7	110046364	110046547	184	+
100379610	chr11	105965607	105985694	20088	-
100380944	chr1	63114471	63158295	43825	+
100382	chr4	156203284	156206028	2745	+
100383	chr4	129461679	129488432	26754	+
100384868	chr18	36952648	37841872	889225	+
100384890	chr12	118518297	118530193	11897	-
100415784	chr17	49304479	49312960	8482	-
100415785	chr11	99864476	99865571	1096	+
100415787	chr17	47687610	47691092	3483	+
100415901	chr4	156052716	156059802	7087	-
100415912	chr11	104556789	104562198	5410	-
100415914	chr4	55410443	55418842	8400	-
100415915	chr4	16164110	16266225	102116	+
100415916	chr5	149489056	149538030	48975	-
100416706	chr13	67589439	67609707	20269	-
100416830	chr15	59306948	59312013	5066	+
100417125	chr10	99638731	99641920	3190	-
100417434	chr9	107192807	107194061	1255	+
100417675	chr7	14530654	14623066	92413	-
100417831	chr7	105924335	106190099	265765	-
100418235	chr10	49093681	49095843	2163	-
100434	chr4	53440413	53622478	182066	+
100463512	chr6	79818031	79818364	334	+
100463519	chr6	30176623	30178040	1418	+
100465	chr4	115828092	115836183	8092	+
100470	chr4	118961967	118968910	6944	+
100473	chr4	103004106	103011965	7860	-
100494	chr5	139471216	139484491	13276	-
100499512	chrX	140310948	140311012	65	+
100499513	chr7	6803587	6803670	84	+
100499514	chr2	32712807	32712888	82	-
100499517	chr12	109747878	109747960	83	+
100499518	chr11	3239902	3462990	223089	-
100499523	chr4	3537090	3537191	102	+
100499529	chr2	158638583	158638640	58	+
100500713	chrX	48276792	48285426	8635	-
100502590	chr1	161156823	161159314	2492	-
100502601	chr15	10829051	10832713	3663	+
100502602	chr15	85149254	85156132	6879	-
100502619	chr8	57651753	57663430	11678	+
100502624	chr2	50296810	50433967	137158	+
100502630	chr7	44986900	44994601	7702	+
100502636	chr9	67133561	67163788	30228	+
100502643	chr15	51231640	51395610	163971	-
100502653	chr19	15985075	16010912	25838	+
100502698	chr16	32821702	32877766	56065	-
100502700	chr2	120850656	120866690	16035	+
100502723	chrX	83486676	83487924	1249	-
100502734	chr4	155608297	155624755	16459	-
100502736	chr7	19852003	19858355	6353	+
100502742	chr16	33379854	33380736	883	-
100502745	chr1	127753617	127774054	20438	-
100502764	chr14	51986389	51988829	2441	-
100502766	chr17	33875666	33890633	14968	-
100502803	chr11	99619598	99620404	807	-
100502820	chr10	53280270	53283687	3418	+
100502825	chr5	115102922	115110268	7347	-
100502829	chr5	30573987	30588619	14633	-
100502831	chr10	77689957	77690757	801	-
100502834	chr18	23750448	23752305	1858	-
100502841	chr18	77938467	78035027	96561	+
100502842	chrX	57200637	57204376	3740	+
100502861	chr9	121797627	121839461	41835	-
100502865	chr11	99837148	99838066	919	-
100502868	chr10	53498443	53518989	20547	-
100502871	chr19	41746961	41750097	3137	+
100502876	chr3	32472321	32491969	19649	-
100502887	chr11	58501598	58502572	975	-
100502888	chr6	135188480	135194959	6480	+
100502896	chr4	73650910	73657292	6383	+
100502917	chr11	38491548	38520045	28498	-
100502920	chr10	54075922	54081081	5160	+
100502921	chr10	77715807	77716169	363	+
100502932	chr2	58276779	58286902	10124	+
100502933	chr1	133249852	133269808	19957	-
100502936	chr6	136400319	136415569	15251	-
100502940	chr9	51270258	51278554	8297	-
100502942	chr13	93073304	93074755	1452	+
100502945	chr18	53648151	53705418	57268	+
100502946	chr2	170499357	170511927	12571	-
100502950	chr8	70718543	70722635	4093	+
100502953	chr10	77726486	77726848	363	+
100502959	chr4	116684965	116686022	1058	-
100502967	chr5	15709505	15714271	4767	-
100502982	chr19	43675178	43677170	1993	+
100502985	chr19	6012620	6018459	5840	+
100502987	chr14	105106728	105130400	23673	-
100503019	chr9	74848437	74889647	41211	+
100503021	chr15	59788417	59794959	6543	-
100503036	chr7	52011680	52015716	4037	-
100503040	chr16	42884370	42912070	27701	-
100503041	chr19	45026907	45045772	18866	-
100503043	chrX	134686519	134697772	11254	+
100503044	chr3	121634936	121643485	8550	-
100503068	chr3	36515057	36521445	6389	-
100503072	chr15	39797045	39812377	15333	+
100503074	chr19	25671134	25672239	1106	-
100503085	chr13	58004957	58102428	97472	-
100503104	chr19	47512982	47516578	3597	+
100503106	chr2	77462644	77480938	18295	+
100503117	chr18	75288660	75297329	8670	-
100503120	chr16	91465104	91470123	5020	+
100503147	chr2	11339489	11344106	4618	+
100503157	chr3	103803129	103808440	5312	+
100503166	chr16	92308716	92312466	3751	-
100503167	chr2	80391364	80398216	6853	+
100503178	chr8	123042575	123044602	2028	+
100503184	chr5	75110321	75147107	36787	+
100503185	chr5	107437997	107491596	53600	+
100503197	chr1	88551517	88562166	10650	+
100503199	chr5	100420842	100429535	8694	-
100503240	chrX	144456582	144477063	20482	+
100503248	chr1	75368210	75375015	6806	-
100503265	chr5	91257571	91283076	25506	-
100503272	chr11	82779601	82781042	1442	-
100503280	chrX	74966844	75084905	118062	-
100503307	chr5	149006962	149012776	5815	+
100503311	chr3	105996957	106014646	17690	-
100503337	chr19	29067301	29069503	2203	+
100503355	chr1	154201187	154205674	4488	+
100503361	chr11	69876684	69878018	1335	-
100503380	chr18	35553410	35558316	4907	+
100503386	chr7	99624067	99627103	3037	-
100503388	chr10	77798387	77799133	747	-
100503393	chrX	94442732	94447727	4996	+
100503427	chr5	120121096	120139263	18168	-
100503434	chr17	83033592	83078225	44634	-
100503460	chr1	136683396	136690805	7410	+
100503468	chr2	129297370	129307826	10457	+
100503469	chr3	89998760	90001325	2566	+
100503471	chr1	192854928	192856855	1928	+
100503474	chr1	136696211	136725728	29518	+
100503481	chrX	21206580	21221665	15086	-
100503486	chr9	39046614	39047549	936	-
100503495	chr7	19417466	19421417	3952	-
100503496	chr11	109425946	109453359	27414	+
100503498	chr8	46730970	46739515	8546	-
100503530	chr13	25921035	25966316	45282	-
100503536	chr6	105481266	105492668	11403	-
100503538	chr15	37421133	37432664	11532	-
100503545	chr14	65605267	65648443	43177	+
100503549	chr5	14974497	14978899	4403	-
100503565	chr18	66504178	66511737	7560	+
100503572	chr19	53929659	53944627	14969	-
100503580	chr15	69924233	70078204	153972	+
100503582	chr18	66924762	66949961	25200	-
100503583	chr4	11579662	11587802	8141	+
100503584	chr4	147674225	147702631	28407	-
100503592	chr13	44188549	44216487	27939	-
100503595	chr4	137159082	137165066	5985	-
100503605	chr7	103826523	103827929	1407	-
100503613	chr6	112286794	112290319	3526	-
100503619	chr16	78250863	78295015	44153	-
100503636	chr4	11966574	11994295	27722	+
100503652	chr9	22071002	22086131	15130	+
100503659	chr10	80130434	80139367	8934	-
100503670	chr5	107900528	107909005	8478	+
100503676	chr8	84913335	84922915	9581	+
100503704	chr16	4935164	4939585	4422	-
100503710	chr8	85067568	85067982	415	-
100503727	chr13	35181623	35188014	6392	+
100503759	chr13	60205471	60216018	10548	+
100503783	chr6	115127600	115134835	7236	-
100503790	chr7	28774899	28781514	6616	-
100503794	chr15	55099917	55113582	13666	-
100503816	chr1	164148576	164152217	3642	-
100503823	chr14	56696275	56701000	4726	-
100503830	chr11	119548630	119569046	20417	+
100503849	chr2	72979432	72989249	9818	+
100503859	chr3	4798708	4814911	16204	+
100503869	chr6	31366885	31398773	31889	-
100503872	chr15	102944062	102947946	3885	-
100503879	chr7	105375098	105378287	3190	+
100503884	chr5	52374651	52471543	96893	-
100503890	chr8	3621551	3624235	2685	+
100503895	chr17	25343245	25345562	2318	-
100503915	chr15	76294434	76296896	2463	+
100503961	chr12	56253243	56266381	13139	+
100503962	chr1	166974023	166999730	25708	-
100503969	chr7	65804052	65806223	2172	+
100503970	chr8	20943694	20944748	1055	-
100503991	chr7	44253087	44257204	4118	-
100503992	chr8	20916490	20922071	5582	-
100504007	chr5	110167508	110176504	8997	-
100504014	chr8	20900606	20901973	1368	-
100504026	chr7	68266339	68276594	10256	-
100504029	chr3	95217457	95226658	9202	+
100504069	chr10	93674218	93683322	9105	-
100504101	chr12	61499660	61521820	22161	-
100504104	chr11	59810080	59818362	8283	+
100504112	chr7	28756174	28758964	2791	+
100504114	chr13	63289154	63297147	7994	-
100504121	chr11	59946892	59948147	1256	-
100504156	chr12	103314959	103317065	2107	+
100504162	chr14	64086234	64097672	11439	+
100504164	chr8	104281042	104310145	29104	-
100504166	chr4	33027139	33031323	4185	-
100504169	chr17	51882727	51965257	82531	+
100504183	chr11	99984703	99986593	1891	-
100504184	chr7	110904985	110905851	867	+
100504191	chr15	79742698	79757394	14697	+
100504195	chr7	112368308	112413104	44797	+
100504202	chr10	99609171	99658134	48964	+
100504207	chr7	30515122	30522193	7072	+
100504221	chr2	153780879	153795182	14304	+
100504231	chr5	144277061	144280514	3454	+
100504232	chr1	173274461	173277756	3296	-
100504234	chr10	4509872	4561111	51240	+
100504235	chr10	16951094	17095782	144689	-
100504249	chr8	12828338	12831919	3582	-
100504255	chr11	45102866	45116928	14063	-
100504262	chr6	61175604	61180810	5207	-
100504265	chr10	19141749	19207947	66199	+
100504267	chr17	29057474	29079126	21653	-
100504268	chr2	155097791	155100079	2289	-
100504285	chr12	70154171	70183206	29036	+
100504309	chr4	40269579	40270221	643	+
100504323	chr1	25276404	25277954	1551	-
100504333	chr17	55954771	55959401	4631	-
100504346	chr4	41903613	42613253	709641	+
100504347	chr12	27090237	27114995	24759	-
100504350	chr2	156609198	156613422	4225	-
100504362	chr4	42772860	42773993	1134	-
100504375	chr7	80636017	80644384	8368	+
100504377	chr9	59477745	59481741	3997	-
100504399	chr2	33641193	33646349	5157	+
100504400	chrX	39862919	39863604	686	-
100504404	chr17	34342212	34344645	2434	-
100504412	chr10	116473163	116474986	1824	+
100504421	chr7	81523550	81531498	7949	+
100504425	chr17	56551414	56554387	2974	-
100504429	chrX	73175302	73176989	1688	-
100504446	chr17	56770276	56772134	1859	+
100504464	chr11	83582061	83623693	41633	+
100504467	chr12	108536402	108555618	19217	-
100504474	chr10	25527943	25536272	8330	-
100504477	chr14	69329707	69555387	225681	-
100504486	chr12	32824116	32826908	2793	+
100504491	chr4	129608331	129614257	5927	-
100504501	chr1	58652641	58655831	3191	+
100504518	chr14	32659119	32685272	26154	-
100504525	chr1	101155768	101175202	19435	+
100504549	chr12	76546972	76547925	954	-
100504561	chr9	60523967	60545882	21916	-
100504586	chr10	30603195	30606634	3440	-
100504591	chr6	128952353	128975029	22677	-
100504594	chrX	52575843	52619047	43205	+
100504601	chr17	8379045	8389468	10424	-
100504608	chr10	127032905	127041394	8490	-
100504616	chr10	120857629	120863328	5700	+
100504628	chr16	26714682	26755502	40821	-
100504637	chr15	82899080	82905816	6737	+
100504641	chr6	129532184	129533284	1101	-
100504661	chr12	80942652	80945399	2748	-
100504663	chr14	47540893	47568434	27542	-
100504687	chr12	111572317	111574402	2086	-
100504689	chr9	92192936	92209698	16763	+
100504692	chr3	74009219	74017277	8059	-
100504701	chr6	79032042	79035869	3828	+
100504703	chr10	127070481	127071101	621	+
100504710	chr6	85808051	85810040	1990	-
100504714	chr8	35582503	35589020	6518	-
100504715	chr9	114401078	114411201	10124	+
100504717	chr4	102967266	102989755	22490	-
100504720	chr7	43695209	43797945	102737	-
100504728	chr2	117804649	117812802	8154	-
100504733	chr12	112411023	112423198	12176	-
100505025	chr7	73310380	73315193	4814	+
100505096	chr8	21391811	21392792	982	+
100505386	chr3	67892220	68626482	734263	+
100515	chr5	38668484	38684826	16343	-
100526460	chrX	147010601	147010686	86	+
100526461	chr15	84951526	84951623	98	-
100526462	chrX	147064905	147065002	98	+
100526463	chr10	95559231	95559321	91	-
100526464	chr8	16168757	16168838	82	-
100526465	chr10	81271597	81271687	91	+
100526466	chr11	4139364	4139446	83	+
100526467	chr11	52126746	52126836	91	+
100526468	chr11	95963292	95963383	92	-
100526469	chr11	106782693	106782759	67	-
100526470	chr12	17355392	17355474	83	+
100526472	chr12	109587943	109588031	89	+
100526474	chr13	63301199	63301283	85	-
100526475	chr14	30572149	30572208	60	+
100526476	chr14	57798424	57798487	64	+
100526477	chr15	82959218	82959296	79	-
100526478	chr16	44558046	44558129	84	-
100526479	chr17	25831365	25831428	64	-
100526480	chr19	58911673	58911759	87	-
100526481	chr2	10466663	10466746	84	+
100526486	chr2	10474215	10501198	26984	+
100526497	chr18	65196666	65619615	422950	-
100526498	chr2	28733278	28733351	74	+
100526499	chr2	30721210	30721293	84	+
100526500	chr2	133564708	133564794	87	+
100526501	chr4	40993695	40993758	64	+
100526502	chr4	58441012	58441098	87	-
100526504	chr7	19086828	19086892	65	+
100526505	chr7	27176006	27176093	88	-
100526506	chr7	61837311	61837402	92	-
100526507	chr7	61982289	61982359	71	-
100526508	chr7	100882306	100882409	104	-
100526509	chr7	141992179	141992241	63	+
100526510	chr8	23142573	23142662	90	-
100526511	chr8	108936860	108936938	79	+
100526512	chrX	38210441	38210520	80	+
